track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6tiKwZppNjrls8RsPQwK6r,0.613,0.615,5,-4.859,0,0.107,0.308,0,0.107,0.342,86.782,4
7x6ev0H9OAmvuDnyuItBZS,0.613,0.602,6,-5.733,0,0.327,0.228,1.11E-06,0.0737,0.709,87.389,4
11pn4LFXCIXyprWQk8RSlM,0.613,0.797,7,-5.564,0,0.299,0.0185,0,0.279,0.336,145.011,4
01CnYyPXMFRzOFVQBU8WMb,0.613,0.801,8,-4.431,1,0.0354,0.0626,1.15E-05,0.124,0.609,126.966,4
5ilbsx6qkdgTZLptWIvXEV,0.613,0.917,8,-4.754,1,0.0637,0.000398,9.69E-06,0.159,0.77,140.001,4
06gD2ZtK3Dzc1BYqWExQJJ,0.613,0.564,8,-7.085,1,0.0251,0.134,1.65E-06,0.0585,0.538,78.388,4
1yampU2t2LNWzEsCpUgHYJ,0.613,0.803,9,-5.171,1,0.0367,0.000525,0.000333,0.189,0.461,127.989,4
4VMRsbfZzd3SfQtaJ1Wpwi,0.613,0.573,9,-7.277,0,0.0345,0.00572,2.58E-06,0.432,0.124,119.041,4
2d48mamATjby7wgPjdrSOQ,0.613,0.84,9,-3.799,0,0.0352,0.00083,0,0.341,0.527,104.975,4
2H9CKpZiLDF223BbwehpDF,0.613,0.778,10,-3.933,0,0.0689,0.0985,0,0.356,0.626,129.483,4
5D2mYZuzcgjpchVY1pmTPh,0.613,0.574,11,-7.961,1,0.467,0.0253,3.13E-05,0.38,0.755,125.18,5
2PLo8T3kGE9URFvBy3tUdt,0.613,0.765,11,-6.582,1,0.0441,0.082,1.25E-06,0.092,0.299,103.951,4
2y4lAQpi5VTNLu2ldeTdUH,0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,4
1N7qGCKRRnvjoy8MGyHgpS,0.613,0.667,1,-6.874,0,0.029,0.356,1.29E-05,0.111,0.481,130.023,4
56ZrTFkANjeAMiS14njg4E,0.613,0.857,1,-5.492,0,0.0365,0.0012,0,0.358,0.656,124.989,4
43zr9kKkeiQrshvYuvNtfM,0.738,0.914,2,-4.203,1,0.0434,0.144,0.00099,0.182,0.935,127.885,4
1brnLTvarI9D1hLP6z2Ar8,0.738,0.455,3,-8.735,1,0.0352,0.695,0,0.107,0.441,99.945,4
0tuyEYTaqLxE41yGHSsXjy,0.738,0.614,3,-3.761,1,0.0318,0.0151,0,0.104,0.413,110.021,4
7hRLuo4QnzCsjICXUOhTE6,0.738,0.71,5,-3.778,0,0.0698,0.0266,0,0.156,0.722,151.985,4
383B8ksM58jbV3HbiRJo0K,0.738,0.983,5,-4.374,0,0.0852,0.0376,5.98E-06,0.183,0.957,92.998,4
5lZZmityu9TAjNvSY6GLhR,0.738,0.824,5,-5.165,0,0.0437,0.148,0,0.132,0.386,138.033,4
6vQnpXl0KvwTfLpIhoOLHc,0.738,0.658,5,-7.44,0,0.269,0.0344,0,0.419,0.39,128.208,4
3xuzbqmCALn6Ua8JeOrnZl,0.738,0.952,6,-3.386,0,0.0515,0.0631,0,0.216,0.899,122,4
23khhseCLQqVMCIT1WMAns,0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,4
63dHVDt4TXudnl2K1eziJT,0.738,0.763,7,-6.002,0,0.0615,0.211,0,0.0697,0.483,108.075,4
5zBDg6Pp5LFyhaSCqm3p5d,0.738,0.922,7,-3.94,1,0.0835,0.0034,0,0.0986,0.689,116.024,4
371GoHoueVN53jY8MoWufq,0.738,0.755,8,-5.728,1,0.0391,0.0272,0,0.273,0.19,93.047,4
36YCdzT57us0LhDmCYtrNE,0.738,0.885,9,-5.547,0,0.206,0.0133,0,0.0821,0.752,112.878,4
1TweDM3JC49LNeelLVg3yX,0.738,0.7,10,-6.242,0,0.0547,0.312,0.000219,0.339,0.825,150.015,4
1AlvKwk3NBZ8lAt7GC6SiT,0.738,0.84,10,-7.995,0,0.0606,0.00437,0.00629,0.0807,0.862,107.755,4
6ntkwU1MhehTKgx4BWxX3f,0.738,0.804,10,-6.018,0,0.0608,0.197,0,0.297,0.791,109.045,4
22mek4IiqubGD9ctzxc69s,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4
485RHcQUM5qotAlfutUhwT,0.738,0.678,11,-6.596,0,0.134,0.176,0,0.25,0.514,79.002,4
5LuXsO34x6KVlL8OWsxRqk,0.738,0.471,11,-9.208,0,0.402,0.319,1.28E-06,0.13,0.283,107.98,5
4shgvM4ClrZeDiflNJwlGd,0.738,0.868,1,-4.15,1,0.0348,0.0371,0,0.294,0.199,130.003,4
1gnkotdghLOSDg4OoliVRD,0.738,0.665,1,-14.28,1,0.102,0.255,0.000142,0.157,0.644,122.546,4
6lob8yGQuretKACtogsaQL,0.863,0.772,0,-2.278,1,0.114,0.0167,0,0.206,0.83,110.514,4
0PB0O24JqAuNdOAFVJljMS,0.863,0.706,3,-5.555,0,0.103,0.143,4.43E-05,0.0786,0.686,140.017,4
0l7DPAKQVayEz9FXC9di2e,0.863,0.515,4,-7.243,0,0.243,0.0423,0,0.301,0.844,82.985,4
55OdqrG8WLmsYyY1jijD9b,0.863,0.576,5,-5.687,0,0.239,0.124,0,0.143,0.832,132.054,4
5E2Ov10oFPy0qNoNr1qmdc,0.863,0.657,7,-7.295,1,0.105,0.266,0.00632,0.0713,0.829,115.96,4
1PNGJBI1Lx0h8QCpkHKZLU,0.863,0.705,8,-6.202,1,0.31,0.05,2.21E-05,0.524,0.599,145.099,4
0BkvZes677Mcp5WVUQjRxD,0.863,0.627,8,-5.708,0,0.206,0.0485,2.72E-06,0.0968,0.47,98.042,4
1E3VQQWFQAPJkXfYHjqWoI,0.863,0.633,10,-5.002,0,0.287,0.0118,0,0.285,0.545,163.991,4
3aCPResPDNae3pXTocGpYe,0.863,0.754,11,-5.851,1,0.0611,0.00125,0,0.0913,0.301,131.001,4
3HqcNJdZ2seoGxhn0wVNDK,0.863,0.502,1,-7.912,1,0.0496,0.61,0.00765,0.11,0.567,111.029,4
1x0NszvaftnHtijIId3ivk,0.183,0.664,2,-4.383,1,0.042,0.148,2.12E-06,0.919,0.4,179.825,3
6bGMSP3H9YqkmaLnaJTIoF,0.366,0.364,0,-7.814,1,0.0433,0.858,1.15E-05,0.165,0.459,165.902,4
4KJFUsUnQlK4vULykBTi5q,0.366,0.715,2,-4.78,1,0.0365,0.203,0,0.0667,0.316,161.044,4
1nVLAEzhBXMJLR5zAl90Nl,0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343,3
1GP8VW5Wk2w2obkWjGCGXd,0.366,0.866,7,-4.514,1,0.0466,0.0274,3.07E-06,0.106,0.293,176.07,4
6GVryHJpjnrnrsTggoNTpe,0.366,0.847,8,-5.216,1,0.035,2.64E-05,0,0.228,0.606,166.17,4
4u2pk0zATUkEeMtuuMtu46,0.366,0.492,11,-7.9,1,0.0324,0.0899,0.000994,0.132,0.349,197.768,3
5FZxsHWIvUsmSK1IAvm2pp,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42E-05,0.188,0.369,130.198,4
2gPl93XdGnfKUykwxVHUYt,0.366,0.667,1,-5.683,1,0.246,0.00212,0,0.398,0.51,76.627,4
77qveRnReN3HaFrikk58nB,0.366,0.797,1,-4.923,0,0.0812,0.0157,0,0.0694,0.181,169.986,4
3BHFResGQiUvbYToUdaDQz,0.491,0.748,0,-5.019,1,0.0324,0.0128,0,0.106,0.379,165.996,4
0fMhhdMdbC94rHHK63jwWu,0.491,0.452,0,-7.86,1,0.0491,0.579,0,0.0907,0.455,160.227,3
5vwlji9zMHoRSrtWaGhmWx,0.491,0.392,0,-7.736,1,0.0336,0.92,3.18E-05,0.155,0.488,147.903,4
3RiPr603aXAoi4GHyXx0uy,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92E-06,0.325,0.412,90.027,4
5xS9R5yNeVsB9shSR60eX3,0.491,0.688,2,-6.05,1,0.0453,0.0849,0,0.111,0.279,140.072,4
4eqBd8RBPIxtiL9joLZowj,0.491,0.421,6,-7.044,1,0.0285,0.765,4.85E-05,0.0663,0.0838,101.793,4
5HYlYgsMLTOPyOD8CU3cbh,0.491,0.904,6,-4.325,1,0.0345,0.0998,0,0.183,0.581,150.023,4
76vMKwFtdDDCLcM6zXybjB,0.491,0.867,6,-2.313,0,0.103,0.167,0,0.458,0.602,167.965,4
3QR92iEfcnqgVFsOr2pCGz,0.491,0.412,6,-9.378,1,0.122,0.802,0,0.137,0.487,105.076,4
4LiMQ6G9n84rDUBs9wtwz6,0.491,0.907,7,-3.594,1,0.0481,0.0491,0,0.242,0.631,199.943,4
5VBVIcMh6CWy8szP3U0Ttp,0.491,0.841,11,-3.651,0,0.0387,0.000609,2.40E-06,0.131,0.669,92.297,4
2igwFfvr1OAGX9SKDCPBwO,0.491,0.956,11,-1.538,1,0.392,0.0295,0,0.46,0.811,173.585,4
3EQrkdolSzhmCs3ZEk5PYS,0.491,0.549,1,-4.252,1,0.0279,0.46,0,0.165,0.184,138.339,4
0Qh38w01QRXK6KHIv0e3hb,0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01E-06,0.0906,0.193,113.608,4
0gucUyFMFRMlUiVn9US4YX,0.607,0.76,0,-4.024,0,0.029,0.0292,0,0.146,0.414,93.954,4
7HUNuEyCOamNGaZbXXBviA,0.607,0.914,0,-2.951,0,0.0562,0.0163,0,0.323,0.716,95.257,4
0ypg59NyOVCpWVzd0SUsT5,0.607,0.941,0,-6.163,1,0.0486,0.0217,0.071,0.119,0.414,144.04,4
2sPva3d85R7yKf60y7QZpD,0.607,0.807,0,-6.548,0,0.126,0.0067,1.18E-06,0.251,0.565,128.046,4
4SZepBIPDRwPaHIjAKwRDb,0.607,0.609,0,-5.978,0,0.291,0.389,1.60E-05,0.111,0.556,74.946,4
5fyIGoaaKelzdyW8ELhYJZ,0.607,0.703,2,-5.459,1,0.206,0.437,0.0092,0.358,0.494,101.64,3
2DEZmgHKAvm41k4J3R2E9Y,0.607,0.829,2,-4.074,1,0.379,0.0103,0,0.107,0.685,96.172,4
5WHjU4AtVwvUcEemV5ENmn,0.607,0.829,4,-4.896,1,0.0867,0.0421,0.000348,0.428,0.669,125.917,4
0MrRAUcB8AZiB9ue2VOBYe,0.607,0.775,5,-4.269,0,0.067,0.262,0,0.1,0.307,164.026,4
1BCHhb7Zd9mK4X602uhZi3,0.607,0.565,5,-7.417,0,0.412,0.0824,0,0.185,0.373,107.981,5
3mTyzSoSqh6KJj9p88WHaY,0.607,0.733,6,-4.13,0,0.0312,0.000486,1.59E-06,0.313,0.57,140.097,4
0BEiDA0JOycXaDI5ynEWgz,0.607,0.816,6,-4.773,0,0.0449,0.00136,0,0.378,0.57,133.992,4
4Xzq2WibDHR5Eufi21HlEZ,0.607,0.762,7,-5.305,1,0.0676,0.0441,0,0.348,0.428,144.961,4
7oiCqfE8Wjk8wf0pFTgL2H,0.607,0.876,7,-4.117,1,0.0382,0.371,0,0.519,0.886,121.043,4
3XAUSzBhqBJocBlzVO2U6A,0.607,0.889,7,-4.317,1,0.0325,0.0103,0,0.0642,0.863,102.997,4
200x8ONbPfFzByUr3fVz46,0.607,0.912,8,-3.449,1,0.0611,0.124,0,0.332,0.722,134.944,4
340UVheS8z3ncW9TTUhAbc,0.607,0.622,9,-5.075,0,0.0756,0.0187,0,0.359,0.537,146.105,4
2rkTDJLlnCgZuHB8uLc5Fp,0.607,0.837,10,-4.631,0,0.343,0.109,0,0.169,0.604,81.486,4
10M2Ex445zw585Ducldzkw,0.607,0.536,10,-7.306,1,0.0302,0.386,0,0.102,0.436,147.992,4
5OQGeJ1ceykovrykZsGhqL,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.80E-05,0.269,0.768,126.988,4
2ZTCl6wQMDSMfY4s8GHZdj,0.607,0.281,11,-12.632,1,0.0258,0.733,0.000123,0.29,0.468,134.977,4
45wMBGri1PORPjM9PwFfrS,0.732,0.719,0,-5.469,1,0.0645,0.0901,0,0.331,0.71,96.035,4
2P1e3xpjDhYFqOFeu8IWzS,0.732,0.549,0,-4.194,1,0.0312,0.163,6.01E-05,0.122,0.479,131.006,4
1uXbwHHfgsXcUKfSZw5ZJ0,0.732,0.899,0,-4.237,1,0.143,0.00496,4.64E-05,0.372,0.759,127.091,4
0j35X8cTq543QDYLOyqB8W,0.732,0.243,0,-6.023,1,0.0435,0.939,0,0.111,0.106,102.087,4
4jTiyLlOJVJj3mCr7yfPQD,0.732,0.69,0,-4.992,0,0.134,0.291,0,0.116,0.758,143.072,4
6huNf4dutXRjJyGn7f5BPS,0.732,0.678,2,-4.977,1,0.0886,0.0867,2.41E-05,0.112,0.196,100.626,4
41NDb9MBo9kItuWAwFk5cs,0.732,0.517,4,-7.901,0,0.0846,0.134,1.47E-06,0.104,0.595,76.991,4
6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,4
35Xf2ABjPzUXKz19akd7Jj,0.732,0.627,4,-5.693,0,0.161,0.346,0,0.261,0.332,81.481,4
0U7s0q2Q81a3n4bvPi6vSb,0.732,0.788,5,-4.974,1,0.113,0.17,0,0.683,0.528,128.985,4
2iW6Hb6kfrz2K7EhPibFiq,0.732,0.462,5,-10.191,0,0.406,0.126,0,0.12,0.117,180.067,4
4muwDurKeVOB1WBjTVRWlD,0.732,0.6,6,-9.057,0,0.241,0.00385,0.000114,0.112,0.436,167.973,4
7gHXMSznrxRT2nZrYKMfDs,0.732,0.799,6,-4.992,1,0.0646,0.0143,0.00134,0.163,0.67,127.991,4
1ZvBVbsaNqHEP6ymXaPGlj,0.732,0.663,6,-7.616,0,0.192,0.0819,0,0.115,0.227,139.964,4
3ZEno9fORwMA1HPecdLi0R,0.732,0.855,7,-4.064,1,0.0415,0.306,0,0.12,0.221,106.004,4
6vWzkhoAp1SF4PEJ0iLKYQ,0.732,0.683,7,-6.477,1,0.29,0.0567,0,0.149,0.583,160.002,4
2Nq87hLQ4cUKNQTdpnnaRr,0.732,0.539,9,-6.194,0,0.0594,0.486,3.59E-06,0.311,0.398,138.004,4
6G4U9avyBNEfP0fAIduev3,0.732,0.708,9,-7.905,0,0.262,0.534,0,0.237,0.717,175.924,4
591ks2A0o7ratTpiRdI7M6,0.732,0.387,10,-8.47,0,0.0741,0.0493,0,0.141,0.242,157.875,3
7GX5flRQZVHRAGd6B4TmDO,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
44yeU1dK5vHRIRo9YdUG9r,0.732,0.639,11,-8.33,0,0.124,0.0138,0,0.0839,0.52,144.972,4
6HTprulGfeFVrLLvfi3t8a,0.732,0.925,11,-4.165,0,0.051,0.0276,0.000238,0.14,0.782,127.012,4
52OczisW5YSWIAJiygxs1M,0.732,0.628,11,-4.513,1,0.387,0.125,0,0.157,0.84,150.053,4
5DqdesEfbRyOlSS3Tf6c29,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,4
57crda5Lx9OVaYCzb4Wrnd,0.732,0.707,11,-5.849,0,0.304,0.0348,0,0.399,0.832,140.04,4
7GeTsDIc5ykNB6lORO6Cee,0.732,0.584,1,-8.525,1,0.076,0.00903,0,0.318,0.262,103.981,4
2vs5ubqg8QUbfyWZpMfvWe,0.732,0.586,1,-7.868,1,0.232,0.0402,2.66E-06,0.121,0.73,76.48,4
4w2GLmK2wnioVnb5CPQeex,0.857,0.62,0,-8.13,1,0.0472,0.646,0.244,0.0934,0.796,120.042,4
7FOXrArO9CU6xVZotChlD8,0.857,0.787,7,-4.221,0,0.107,0.132,0,0.352,0.836,122.074,4
4DByEumlGTZKSzuVEZ35eo,0.857,0.558,1,-7.888,1,0.134,0.0122,4.80E-05,0.288,0.453,123.973,4
2BSl2gSFHdzJAMus74qzNj,0.857,0.465,1,-7.781,1,0.363,0.117,0,0.0988,0.495,153.04,4
1LLUoftvmTjVNBHZoQyveF,0.857,0.386,1,-9.761,1,0.168,0.243,0.0931,0.111,0.661,125.017,4
14sDzq0rM97u4wcWsD9ox7,0.857,0.544,1,-5.695,1,0.469,0.0202,0,0.128,0.48,140.173,4
7eJ5kRpMNPAk7ccCDKywjH,0.857,0.751,1,-7.086,1,0.323,0.00642,0.000257,0.104,0.293,106.888,4
6aYCAtLtW1QOMhHKnQvAfr,0.244,0.627,0,-7.307,1,0.0391,0.205,0,0.0895,0.137,52.63,4
5gWnJbOpNKAcOZw7snskjK,0.363,0.618,0,-5.147,1,0.0296,0.00038,2.41E-05,0.0908,0.412,82.939,4
4OwUzSEXxSZXpCfdjKGzpD,0.363,0.252,0,-12.149,1,0.0348,0.542,0.00589,0.112,0.106,159.769,4
1fkYmLPG2Oi2AkUmcspWKl,0.363,0.71,2,-3.08,1,0.0308,0.216,0,0.121,0.383,170.113,4
0wEGo9LsSrSUz9HOtraWAO,0.363,0.891,5,-5.563,0,0.0978,0.00992,0.00183,0.134,0.331,95.089,4
5ef3mAxAAjk93V6IpriOrz,0.363,0.408,9,-10.861,0,0.0273,0.185,2.94E-06,0.113,0.271,87.335,4
7kpa6MWRrPaF3b6C0DgioK,0.363,0.906,1,-4.415,1,0.0615,0.0122,0,0.172,0.37,181.964,4
6WCqjXvMxAN2yP4dzeoyhF,0.488,0.713,0,-6.148,1,0.0472,0.0569,0,0.305,0.483,167.973,4
4BGZF4oLbTL0pWm7C18pbv,0.488,0.498,0,-8.24,1,0.0479,0.131,0,0.0929,0.198,87.419,4
296XGtH5MeGisqD3uAz6Q6,0.488,0.923,2,-3.697,1,0.103,0.129,0,0.158,0.818,183.891,4
7gHoT3JZocCWKWkMWvAGix,0.488,0.569,2,-7.323,1,0.0294,0.076,1.06E-06,0.0796,0.153,71.92,4
3n2A6l4UayVe3GGKCvfQWV,0.488,0.744,2,-4.284,0,0.131,0.0353,0,0.0952,0.59,180.007,4
4oEf84vBYVftf6KmZexhVo,0.488,0.644,3,-8.127,1,0.051,0.132,4.01E-05,0.105,0.33,121.861,4
24tygl4LPQcQgeBe7qzY3n,0.488,0.917,3,-2.939,1,0.0291,0.0897,3.25E-06,0.135,0.772,156.053,4
54lwAukbN9gFGnDprkHjRD,0.488,0.769,5,-5.835,1,0.0289,0.00802,0.00881,0.107,0.267,142.071,4
0ITpSCNjLUPmDvUYJG2tG6,0.488,0.445,5,-8.123,1,0.0241,0.608,3.69E-05,0.16,0.246,70.084,4
2nLtzopw4rPReszdYBJU6h,0.488,0.87,6,-4.185,0,0.0421,0.00353,0,0.484,0.211,110.072,4
31x4wWBghN7f5PiEZUmcAW,0.488,0.848,6,-5.419,1,0.053,0.286,4.77E-05,0.674,0.33,161.005,4
4E2fOeF5A6onC10OtnjXJa,0.488,0.586,7,-7.868,1,0.0987,0.121,0,0.354,0.533,158.405,3
5NhZkLMccDVhxocmVHDu4G,0.488,0.855,7,-3.417,1,0.0399,0.287,0,0.132,0.799,148.971,4
3zPgAKn5tbmCuCKrR3r7qE,0.488,0.389,9,-10.765,0,0.304,0.796,0,0.146,0.387,94.042,4
1qzoBWC6US7szlOsIQ1VxZ,0.488,0.482,10,-9.127,0,0.382,0.125,0,0.0999,0.318,158.669,3
121ozDQCYicrPSgpeSUPx6,0.488,0.673,10,-11.262,0,0.176,0.109,0.86,0.28,0.188,163.987,4
5vuMtXS5kQ7F0o9V9rG1dG,0.488,0.637,10,-7.63,1,0.0401,0.265,0,0.106,0.23,88.865,4
2Q3jFbyE61mCjS3SkW4toJ,0.488,0.635,10,-7.19,1,0.26,0.179,8.16E-06,0.156,0.783,174.072,4
55BOHRBoPZAyJGCpKR5R16,0.488,0.833,11,-6.571,1,0.0437,0.0352,0.0168,0.34,0.751,174.008,4
09AvsbivV1FQBRAEBJh7UL,0.601,0.787,0,-6.178,1,0.031,0.0492,0,0.142,0.525,134.981,4
6QFCMUUq1T2Vf5sFUXcuQ7,0.601,0.843,0,-4.87,1,0.0593,0.000704,5.27E-05,0.0681,0.534,128.002,4
6I3mqTwhRpn34SLVafSH7G,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91E-05,0.415,0.441,153.96,4
5PVqGDjrL3AzbgRbqwIieC,0.601,0.485,2,-11.956,1,0.0337,0.298,0.000217,0.297,0.437,132.892,4
7DrMRURVBwwbFwo63Xp8aR,0.601,0.59,4,-13.094,0,0.0419,0.018,0.856,0.364,0.323,169.766,4
25wdC7CJmCJPgnKw9rYquJ,0.601,0.92,5,-4.802,0,0.0505,0.000735,0,0.0998,0.537,88.014,4
3sckKKIx96cjPXtiqPHCTB,0.601,0.621,6,-5.576,0,0.0434,0.0374,1.75E-06,0.188,0.278,94.547,4
5JlH51YDYsGj2dyEJKKjcN,0.601,0.806,7,-4.579,1,0.0345,0.0527,0,0.185,0.711,89.87,4
02dRkCEc8Q5ch4TTcnLxOn,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36E-06,0.418,0.244,114.066,4
73qMN9bXy7MSPwwGfH3wQr,0.601,0.406,7,-11.827,1,0.0275,0.622,9.19E-05,0.133,0.232,130.059,3
1LaBp63783MPDYnE3ohMAN,0.601,0.612,8,-7.65,1,0.0727,0.0508,0,0.164,0.517,154.977,3
5Rkbnhwkb6oiqq1HQcXirN,0.601,0.768,8,-5.712,1,0.386,0.141,0,0.482,0.634,152.45,4
3DFkDKoILOZ3an5oJzKDNZ,0.601,0.74,9,-6.686,1,0.331,0.0501,0,0.681,0.592,81.184,4
7HG1O7uimRLS68gJUjjP1W,0.726,0.802,0,-4.688,1,0.267,0.0592,0,0.117,0.707,100.008,4
4BBt0kc625eUAdG2XpWPHm,0.726,0.712,0,-4.68,1,0.0313,0.0175,1.07E-05,0.0826,0.961,120.003,4
6Y3WvyUG9iE5bQYg38SPtQ,0.726,0.701,2,-5.881,0,0.0999,0.0708,0,0.262,0.673,146.575,4
4T0ScSPdQKmGvruK7pavNP,0.726,0.607,2,-7.68,1,0.0498,0.0389,0,0.19,0.891,81.997,4
0g6mKqhGtUIEoLSmV8ozi8,0.726,0.775,2,-4.174,1,0.269,0.217,0,0.212,0.777,127.943,4
4YQImHflXSiIMXntcwPkx8,0.726,0.747,4,-4.644,0,0.377,0.0935,0,0.0312,0.889,121.928,4
6Y4rniIxibegzsg8cdWAWV,0.726,0.779,4,-5.432,0,0.0551,0.0137,0.000235,0.365,0.539,119.031,4
4cluDES4hQEUhmXj6TXkSo,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4
5VXGNoY8O9qRJUYMciPTfc,0.726,0.505,5,-12.065,0,0.0702,0.0962,0,0.106,0.335,75.97,4
5iHC401tsNlJRY46ECSYbo,0.726,0.586,5,-7.68,0,0.102,0.0686,0.00508,0.136,0.262,83.081,4
17CWWoszMuoGecCJzmOubE,0.726,0.62,5,-6.359,1,0.112,0.0278,0,0.637,0.943,150.042,4
3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,4
3B54sVLJ402zGa6Xm4YGNe,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
60Mq4EumvcSXznNugo9Op3,0.726,0.824,7,-5.011,0,0.345,0.584,1.14E-06,0.113,0.382,130.118,4
2XlHu0HcujBCkWMdIAvrqt,0.726,0.535,7,-7.804,0,0.0476,0.0533,1.38E-05,0.0984,0.375,98.067,4
6IRdLKIyS4p7XNiP8r6rsx,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,4
7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,4
54oACFHRfeOa7VD0FTQSkJ,0.726,0.834,10,-5.564,1,0.0565,0.152,0.683,0.0845,0.561,130.04,4
6ej1QJ8eIYmhsyTlvgDajy,0.726,0.631,11,-8.136,0,0.0334,0.22,0,0.193,0.746,124.711,4
54Y4vzwLZtkUnXeltlecq5,0.726,0.89,11,-4.187,0,0.0454,0.00966,0,0.198,0.886,127.996,4
1De7cOMrdUnVpjWBaowMg4,0.726,0.728,11,-5.775,0,0.0408,0.239,0,0.177,0.566,115.047,4
6x53SJOV1PAZ8ZUwH4NFXQ,0.726,0.501,1,-13.884,0,0.154,0.155,0,0.0893,0.582,128.099,4
0mehSdTadpXbHAWTrnrIXO,0.726,0.411,1,-12.929,1,0.0671,0.438,0,0.087,0.734,137.905,3
35EfL85garkKhKEemkeLoC,0.851,0.598,0,-8.356,1,0.439,0.000595,0,0.343,0.654,180.046,4
3CKHaLayhrEc8e97aHmJ9D,0.851,0.313,0,-8.432,1,0.577,0.0667,0.943,0.0737,0.361,146.291,4
1ytVc8fTgA7hAOOR0n4EH7,0.851,0.764,2,-2.876,1,0.365,0.0888,0,0.163,0.535,153.019,4
5R8dQOPq8haW94K7mgERlO,0.851,0.806,4,-4.618,1,0.0787,0.119,1.72E-06,0.121,0.774,119.001,4
7uZqvqXzzYMKrexKxdcGmd,0.851,0.703,4,-7.351,0,0.303,0.00949,2.57E-05,0.0895,0.596,74.017,4
5pb56SeU0MN9TkUjhsCU0L,0.851,0.43,7,-7.744,0,0.0406,0.000213,0.887,0.0609,0.504,128.049,4
07oO1U722crtVcavi6frX6,0.851,0.652,8,-4.333,1,0.0367,0.0317,0,0.0936,0.696,119.944,4
4XF9fk0STp9hx8xn5Suwpz,0.851,0.647,9,-6.336,1,0.171,0.00147,0.00251,0.498,0.318,126.016,4
3sA7HKGzcKTVscdiTCrWpX,0.851,0.666,11,-5.334,0,0.0694,0.139,0,0.105,0.0585,134.068,4
0DUHmrwC8ZviGGC2o2JBy1,0.851,0.621,11,-6.679,1,0.362,0.0233,0,0.161,0.532,150.969,4
4XHQyvbrBsQaaBUW1VvmsL,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05E-06,0.116,0.844,120.014,4
66opalltEadV4e26GscyMI,0.851,0.726,1,-7.39,1,0.181,0.0456,0,0.0518,0.659,103.817,4
6Rb0ptOEjBjPPQUlQtQGbL,0.851,0.629,1,-8.385,1,0.175,0.00705,0.000372,0.0746,0.789,125.984,4
1dQ84P0W0lOckT02lPEhhP,0.851,0.702,1,-4.172,1,0.268,0.0854,0,0.374,0.179,126.94,4
2onNmw7lzEoDRXl46jDO5O,0.36,0.418,6,-7.301,1,0.0284,0.477,8.92E-06,0.101,0.33,137.803,4
5QvBXUm5MglLJ3iBfTX2Wo,0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,4
1B17jo7XD3lJ9AtrdE9kUd,0.36,0.333,7,-8.491,1,0.0285,0.335,1.09E-06,0.114,0.17,74.53,1
00HWHVerv16snyQSRrfVWT,0.36,0.357,8,-6.63,1,0.0303,0.846,0,0.0698,0.21,68.757,4
7lFWfxFAgQ6EPoGxaxPQ3N,0.36,0.863,11,-3.845,1,0.0394,0.0015,0,0.175,0.472,160.063,4
0aV5uARAknQgYhBaK944FP,0.485,0.846,0,-6.557,1,0.117,0.393,0.00115,0.124,0.548,157.918,4
3xXKwkmkrpZmGpIof83xbE,0.485,0.776,0,-5.472,0,0.0525,0.00225,0.000102,0.124,0.26,153.055,4
1kFBLqkTuNKlspkJ1EOGjN,0.485,0.306,0,-8.431,1,0.0409,0.794,0,0.122,0.224,203.729,4
3hlGuz3loYoLfI3bpwieWq,0.485,0.562,2,-7.197,1,0.0346,0.717,0,0.357,0.297,105.953,4
3sGfVqsXBflIQEbRhyztWC,0.485,0.169,2,-20.579,0,0.038,0.792,0.00689,0.143,0.232,98.373,1
